timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670677390194,3,SimpleBlg_01_GET,200,OK,Thread Group 1-525,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677390201,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-525,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390203,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-525,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677390207,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-525,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677390213,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-525,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390217,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-525,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390293,3,SimpleBlg_01_GET,200,OK,Thread Group 1-526,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677390296,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-526,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390298,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-526,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390301,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-526,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677390305,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-526,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390310,6,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-526,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677390393,3,SimpleBlg_01_GET,200,OK,Thread Group 1-527,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677390396,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-527,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390398,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-527,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390400,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-527,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677390404,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-527,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390408,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-527,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390497,3,SimpleBlg_01_GET,200,OK,Thread Group 1-528,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677390500,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-528,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390502,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-528,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677390505,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-528,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677390509,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-528,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390513,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-528,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390592,3,SimpleBlg_01_GET,200,OK,Thread Group 1-529,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677390595,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-529,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390597,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-529,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390599,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-529,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677390603,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-529,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390607,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-529,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390702,3,SimpleBlg_01_GET,200,OK,Thread Group 1-530,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677390705,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-530,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390707,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-530,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390709,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-530,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677390713,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-530,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390717,6,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-530,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677390791,2,SimpleBlg_01_GET,200,OK,Thread Group 1-531,text,true,,190,117,1,1,http://localhost:3000/,2,0,0
1670677390794,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-531,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677390796,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-531,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677390799,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-531,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677390804,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-531,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390808,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-531,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390895,3,SimpleBlg_01_GET,200,OK,Thread Group 1-532,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677390898,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-532,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677390900,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-532,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390902,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-532,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677390907,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-532,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677390910,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-532,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677390991,3,SimpleBlg_01_GET,200,OK,Thread Group 1-533,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677390994,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-533,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677390996,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-533,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677390998,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-533,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677391003,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-533,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391006,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-533,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677391091,3,SimpleBlg_01_GET,200,OK,Thread Group 1-534,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677391094,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-534,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677391096,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-534,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677391099,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-534,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677391104,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-534,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677391108,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-534,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391190,4,SimpleBlg_01_GET,200,OK,Thread Group 1-535,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677391194,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-535,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391196,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-535,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677391202,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-535,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677391209,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-535,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677391213,3,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-535,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391290,3,SimpleBlg_01_GET,200,OK,Thread Group 1-536,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677391293,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-536,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391295,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-536,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677391297,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-536,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677391302,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-536,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391305,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-536,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677391392,3,SimpleBlg_01_GET,200,OK,Thread Group 1-537,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677391396,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-537,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391397,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-537,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677391400,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-537,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677391405,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-537,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391408,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-537,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677391490,4,SimpleBlg_01_GET,200,OK,Thread Group 1-538,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677391494,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-538,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677391497,5,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-538,text,true,,191,123,1,1,http://localhost:3000/posts/,5,0,0
1670677391502,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-538,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677391510,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-538,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391515,6,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-538,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677391591,4,SimpleBlg_01_GET,200,OK,Thread Group 1-539,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677391596,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-539,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677391598,4,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-539,text,true,,191,123,1,1,http://localhost:3000/posts/,4,0,0
1670677391602,8,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-539,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,8,0,0
1670677391610,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-539,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391615,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-539,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391688,4,SimpleBlg_01_GET,200,OK,Thread Group 1-540,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677391692,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-540,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391694,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-540,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677391697,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-540,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677391707,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-540,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391712,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-540,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391790,4,SimpleBlg_01_GET,200,OK,Thread Group 1-541,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677391795,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-541,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677391798,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-541,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677391801,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-541,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677391806,6,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-541,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677391812,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-541,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677391888,4,SimpleBlg_01_GET,200,OK,Thread Group 1-542,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677391892,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-542,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391893,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-542,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677391896,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-542,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677391900,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-542,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391904,3,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-542,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677391988,3,SimpleBlg_01_GET,200,OK,Thread Group 1-543,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677391991,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-543,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677391992,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-543,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677391995,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-543,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677392000,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-543,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392005,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-543,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392089,4,SimpleBlg_01_GET,200,OK,Thread Group 1-544,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677392093,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-544,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677392094,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-544,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677392097,3,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-544,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,3,0,0
1670677392101,4,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-544,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392105,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-544,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392187,3,SimpleBlg_01_GET,200,OK,Thread Group 1-545,text,true,,190,117,1,1,http://localhost:3000/,3,0,0
1670677392190,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-545,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677392192,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-545,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677392195,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-545,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677392201,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-545,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677392212,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-545,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392286,7,SimpleBlg_01_GET,200,OK,Thread Group 1-546,text,true,,190,117,1,1,http://localhost:3000/,7,0,1
1670677392293,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-546,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677392296,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-546,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677392299,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-546,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677392303,8,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-546,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,8,0,0
1670677392312,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-546,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392388,8,SimpleBlg_01_GET,200,OK,Thread Group 1-547,text,true,,190,117,1,1,http://localhost:3000/,8,0,0
1670677392396,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-547,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677392399,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-547,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677392402,11,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-547,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,11,0,0
1670677392413,6,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-547,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677392419,8,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-547,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,7,0,0
1670677392488,4,SimpleBlg_01_GET,200,OK,Thread Group 1-548,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677392492,1,SimpleBlg_02_health_check,200,OK,Thread Group 1-548,text,true,,165,129,1,1,http://localhost:3000/health_check,1,0,0
1670677392494,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-548,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677392497,5,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-548,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,5,0,0
1670677392502,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-548,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677392507,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-548,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392585,3,SimpleBlg_01_GET,200,OK,Thread Group 1-549,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677392588,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-549,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677392590,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-549,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
1670677392593,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-549,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677392597,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-549,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677392600,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-549,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392686,9,SimpleBlg_01_GET,200,OK,Thread Group 1-550,text,true,,190,117,1,1,http://localhost:3000/,9,0,1
1670677392695,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-550,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677392698,8,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-550,text,true,,191,123,1,1,http://localhost:3000/posts/,8,0,0
1670677392710,9,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-550,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,9,0,0
1670677392720,10,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-550,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,10,0,0
1670677392730,17,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-550,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,17,0,0
1670677392785,3,SimpleBlg_01_GET,200,OK,Thread Group 1-551,text,true,,190,117,1,1,http://localhost:3000/,3,0,1
1670677392788,3,SimpleBlg_02_health_check,200,OK,Thread Group 1-551,text,true,,165,129,1,1,http://localhost:3000/health_check,3,0,0
1670677392792,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-551,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677392794,4,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-551,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,4,0,0
1670677392799,3,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-551,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,3,0,0
1670677392803,4,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-551,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,4,0,0
1670677392884,4,SimpleBlg_01_GET,200,OK,Thread Group 1-552,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677392888,5,SimpleBlg_02_health_check,200,OK,Thread Group 1-552,text,true,,165,129,1,1,http://localhost:3000/health_check,5,0,0
1670677392893,2,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-552,text,true,,191,123,1,1,http://localhost:3000/posts/,2,0,0
1670677392896,6,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-552,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,6,0,0
1670677392902,5,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-552,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677392908,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-552,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677392985,4,SimpleBlg_01_GET,200,OK,Thread Group 1-553,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677392989,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-553,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677392991,4,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-553,text,true,,191,123,1,1,http://localhost:3000/posts/,4,0,0
1670677392995,7,SimpleBlg_04_posts,500,Internal Server Error,Thread Group 1-553,text,false,Test failed: code expected to contain /200/,985,231,1,1,http://localhost:3000/posts/,7,0,0
1670677393002,6,SimpleBlg_05_patch,500,Internal Server Error,Thread Group 1-553,text,false,Test failed: code expected to contain /200/,823,211,1,1,http://localhost:3000/posts/:NF,6,0,0
1670677393008,5,SimpleBlg_05_delete,500,Internal Server Error,Thread Group 1-553,text,false,Test failed: code expected to contain /200/,823,212,1,1,http://localhost:3000/posts/:NF,5,0,0
1670677393085,4,SimpleBlg_01_GET,200,OK,Thread Group 1-554,text,true,,190,117,1,1,http://localhost:3000/,4,0,1
1670677393090,2,SimpleBlg_02_health_check,200,OK,Thread Group 1-554,text,true,,165,129,1,1,http://localhost:3000/health_check,2,0,0
1670677393092,3,SimpleBlg_03_GetPosts,200,OK,Thread Group 1-554,text,true,,191,123,1,1,http://localhost:3000/posts/,3,0,0
